name,price,stock_quantity
Product_84737,463.43,182
Product_84738,82.7,181
Product_84739,659.39,424
Product_84740,531.1,397
Product_84741,918.65,470
Product_84742,800.11,248
Product_84743,934.79,282
Product_84744,289.05,101
Product_84745,759.5,75
Product_84746,59.04,481
Product_84747,440.8,293
Product_84748,95.03,263
Product_84749,628.7,223
Product_84750,509.44,320
Product_84751,654.88,69
Product_84752,668.68,112
Product_84753,884.58,358
Product_84754,961.52,374
Product_84755,712.49,391
Product_84756,791.66,245
Product_84757,474.16,260
Product_84758,309.24,283
Product_84759,231.39,19
Product_84760,721.08,254
Product_84761,999.85,467
Product_84762,672.12,453
Product_84763,927.09,326
Product_84764,540.39,442
Product_84765,779.21,451
Product_84766,835.79,49
Product_84767,705.18,315
Product_84768,577.31,260
Product_84769,864.33,30
Product_84770,231.16,377
Product_84771,408.78,232
Product_84772,102.03,138
Product_84773,371.54,484
Product_84774,189.98,144
Product_84775,204.46,428
Product_84776,975.72,53
Product_84777,168.52,157
Product_84778,830.73,360
Product_84779,90.47,403
Product_84780,205.33,12
Product_84781,722.28,112
Product_84782,284.27,379
Product_84783,240.38,108
Product_84784,264.88,438
Product_84785,421.08,449
Product_84786,126.89,232
Product_84787,446.6,61
Product_84788,566.3,202
Product_84789,380.23,43
Product_84790,699.24,7
Product_84791,38.19,146
Product_84792,398.87,188
Product_84793,913.92,210
Product_84794,951.91,209
Product_84795,316.79,342
Product_84796,980.74,184
Product_84797,417.07,206
Product_84798,498.15,472
Product_84799,622.03,331
Product_84800,311.31,291
Product_84801,498.71,489
Product_84802,314.02,81
Product_84803,852.69,113
Product_84804,203.74,307
Product_84805,773.35,307
Product_84806,457.75,298
Product_84807,649.69,194
Product_84808,787.35,184
Product_84809,417.55,33
Product_84810,29.15,322
Product_84811,639.79,406
Product_84812,421.26,366
Product_84813,906.6,183
Product_84814,768.49,432
Product_84815,116.32,16
Product_84816,108.12,336
Product_84817,314.85,145
Product_84818,614.23,440
Product_84819,364.11,68
Product_84820,527.65,163
Product_84821,416.36,317
Product_84822,906.68,354
Product_84823,712.5,98
Product_84824,127.24,454
Product_84825,536.46,282
Product_84826,435.03,153
Product_84827,612.57,479
Product_84828,683.55,216
Product_84829,575.24,267
Product_84830,495.93,266
Product_84831,328.38,441
Product_84832,127.06,273
Product_84833,574.81,125
Product_84834,880.9,427
Product_84835,12.07,296
Product_84836,35.52,425
Product_84837,615.29,14
Product_84838,12.4,219
Product_84839,614.66,480
Product_84840,386.77,67
Product_84841,953.71,148
Product_84842,385.38,113
Product_84843,510.28,477
Product_84844,391.16,401
Product_84845,258.77,169
Product_84846,324.08,270
Product_84847,950.77,110
Product_84848,160.28,323
Product_84849,21.86,77
Product_84850,201.52,112
Product_84851,811.7,411
Product_84852,867.85,188
Product_84853,158.44,96
Product_84854,626.92,39
Product_84855,863.57,15
Product_84856,706.47,271
Product_84857,994.72,156
Product_84858,162.47,328
Product_84859,54.75,377
Product_84860,260.66,416
Product_84861,625.62,173
Product_84862,549.86,39
Product_84863,429.72,111
Product_84864,579.17,157
Product_84865,281.32,334
Product_84866,353.18,376
Product_84867,280.07,297
Product_84868,936.7,485
Product_84869,306.24,173
Product_84870,248.61,88
Product_84871,440.29,306
Product_84872,855.29,26
Product_84873,488.96,294
Product_84874,989.64,252
Product_84875,525.45,112
Product_84876,978.13,81
Product_84877,738.48,257
Product_84878,670.12,27
Product_84879,601.9,394
Product_84880,778.03,493
Product_84881,925.0,301
Product_84882,528.9,51
Product_84883,499.26,108
Product_84884,423.72,172
Product_84885,657.65,210
Product_84886,221.58,343
Product_84887,230.37,246
Product_84888,680.15,25
Product_84889,101.51,72
Product_84890,499.52,27
Product_84891,995.71,43
Product_84892,865.18,91
Product_84893,581.84,455
Product_84894,544.58,277
Product_84895,477.57,485
Product_84896,97.41,191
Product_84897,534.42,492
Product_84898,765.1,254
Product_84899,52.46,79
Product_84900,857.95,12
Product_84901,467.47,198
Product_84902,598.27,237
Product_84903,448.08,84
Product_84904,645.51,175
Product_84905,304.19,366
Product_84906,886.17,259
Product_84907,532.91,372
Product_84908,18.79,152
Product_84909,925.16,251
Product_84910,242.92,320
Product_84911,53.76,190
Product_84912,175.56,322
Product_84913,547.08,303
Product_84914,437.31,132
Product_84915,919.23,396
Product_84916,987.2,180
Product_84917,704.1,439
Product_84918,958.86,469
Product_84919,557.31,473
Product_84920,263.88,453
Product_84921,305.28,462
Product_84922,521.74,32
Product_84923,323.18,67
Product_84924,295.45,392
Product_84925,873.93,288
Product_84926,209.34,322
Product_84927,274.85,153
Product_84928,416.93,125
Product_84929,418.29,420
Product_84930,996.72,487
Product_84931,181.32,87
Product_84932,265.2,9
Product_84933,101.33,451
Product_84934,910.25,417
Product_84935,721.81,408
Product_84936,906.2,434
Product_84937,315.55,30
Product_84938,909.17,342
Product_84939,72.0,132
Product_84940,554.05,211
Product_84941,56.59,230
Product_84942,274.67,44
Product_84943,220.82,365
Product_84944,867.71,202
Product_84945,125.23,368
Product_84946,115.89,19
Product_84947,423.91,435
Product_84948,706.5,466
Product_84949,399.36,359
Product_84950,375.89,20
Product_84951,578.94,215
Product_84952,945.18,1
Product_84953,917.23,394
Product_84954,780.76,206
Product_84955,358.69,226
Product_84956,420.07,207
Product_84957,548.18,145
Product_84958,218.73,103
Product_84959,992.14,393
Product_84960,929.83,60
Product_84961,640.52,56
Product_84962,968.82,44
Product_84963,239.65,398
Product_84964,202.35,464
Product_84965,849.7,196
Product_84966,941.05,24
Product_84967,832.29,477
Product_84968,497.3,320
Product_84969,138.07,376
Product_84970,88.58,462
Product_84971,185.12,411
Product_84972,565.58,194
Product_84973,528.31,451
Product_84974,173.22,60
Product_84975,590.09,65
Product_84976,46.84,256
Product_84977,194.65,463
Product_84978,25.13,178
Product_84979,478.15,95
Product_84980,234.7,266
Product_84981,66.43,80
Product_84982,982.3,86
Product_84983,24.99,156
Product_84984,971.05,208
Product_84985,569.67,228
Product_84986,360.6,191
Product_84987,258.69,256
Product_84988,474.44,125
Product_84989,982.36,279
Product_84990,78.01,306
Product_84991,845.69,272
Product_84992,624.77,201
Product_84993,491.23,315
Product_84994,804.96,213
Product_84995,133.54,177
Product_84996,492.45,411
Product_84997,222.42,309
Product_84998,188.2,429
Product_84999,460.66,187
Product_85000,994.01,18
Product_85001,163.06,370
Product_85002,80.64,459
Product_85003,750.42,67
Product_85004,95.4,43
Product_85005,188.48,80
Product_85006,600.37,369
Product_85007,831.35,9
Product_85008,70.73,243
Product_85009,429.49,318
Product_85010,416.39,364
Product_85011,651.17,467
Product_85012,359.24,463
Product_85013,123.5,458
Product_85014,658.24,175
Product_85015,152.45,5
Product_85016,271.13,100
Product_85017,228.83,392
Product_85018,877.06,44
Product_85019,496.18,244
Product_85020,793.36,366
Product_85021,985.35,339
Product_85022,961.94,226
Product_85023,688.39,364
Product_85024,118.07,66
Product_85025,627.02,105
Product_85026,839.8,140
Product_85027,849.14,434
Product_85028,141.14,138
Product_85029,74.62,184
Product_85030,952.69,327
Product_85031,468.08,137
Product_85032,610.52,229
Product_85033,510.7,49
Product_85034,479.04,43
Product_85035,108.64,189
Product_85036,827.23,162
Product_85037,383.7,247
Product_85038,499.06,212
Product_85039,70.28,372
Product_85040,462.0,155
Product_85041,659.82,361
Product_85042,476.44,211
Product_85043,424.35,110
Product_85044,408.48,396
Product_85045,180.79,214
Product_85046,166.99,179
Product_85047,629.76,54
Product_85048,752.92,321
Product_85049,71.18,48
Product_85050,293.14,191
Product_85051,667.29,183
Product_85052,833.07,297
Product_85053,228.4,114
Product_85054,39.45,445
Product_85055,762.94,361
Product_85056,107.8,387
Product_85057,645.45,436
Product_85058,530.32,281
Product_85059,645.47,216
Product_85060,418.65,343
Product_85061,174.84,188
Product_85062,779.78,101
Product_85063,325.52,234
Product_85064,565.08,155
Product_85065,590.93,378
Product_85066,168.53,88
Product_85067,283.24,475
Product_85068,331.47,424
Product_85069,338.53,16
Product_85070,450.62,214
Product_85071,780.29,37
Product_85072,243.66,157
Product_85073,685.94,49
Product_85074,734.12,211
Product_85075,179.96,462
Product_85076,437.33,122
Product_85077,771.8,35
Product_85078,438.11,470
Product_85079,387.42,50
Product_85080,214.94,140
Product_85081,338.85,192
Product_85082,639.94,206
Product_85083,384.28,233
Product_85084,860.27,483
Product_85085,817.55,219
Product_85086,147.31,320
Product_85087,644.54,340
Product_85088,808.08,323
Product_85089,386.1,436
Product_85090,634.2,135
Product_85091,468.73,490
Product_85092,835.91,489
Product_85093,284.54,89
Product_85094,962.54,226
Product_85095,710.24,377
Product_85096,596.89,96
Product_85097,326.68,445
Product_85098,711.0,260
Product_85099,988.22,247
Product_85100,267.0,388
Product_85101,571.52,388
Product_85102,342.68,251
Product_85103,375.02,463
Product_85104,439.54,285
Product_85105,206.35,18
Product_85106,595.34,324
Product_85107,382.42,416
Product_85108,534.46,496
Product_85109,266.98,170
Product_85110,549.02,27
Product_85111,630.01,179
Product_85112,746.58,467
Product_85113,615.68,161
Product_85114,872.71,73
Product_85115,978.45,30
Product_85116,866.0,267
Product_85117,274.63,495
Product_85118,522.54,33
Product_85119,376.23,347
Product_85120,268.66,363
Product_85121,299.27,286
Product_85122,334.57,277
Product_85123,718.52,140
Product_85124,837.17,414
Product_85125,928.22,441
Product_85126,851.7,453
Product_85127,229.54,321
Product_85128,541.88,283
Product_85129,681.77,40
Product_85130,392.62,34
Product_85131,277.36,69
Product_85132,546.04,214
Product_85133,413.0,313
Product_85134,385.38,8
Product_85135,636.17,39
Product_85136,901.3,357
Product_85137,989.81,17
Product_85138,297.42,441
Product_85139,619.69,158
Product_85140,161.43,489
Product_85141,331.88,354
Product_85142,236.64,491
Product_85143,772.73,125
Product_85144,821.1,254
Product_85145,239.81,43
Product_85146,824.8,498
Product_85147,909.53,399
Product_85148,240.5,409
Product_85149,884.11,265
Product_85150,198.86,53
Product_85151,413.04,436
Product_85152,898.21,463
Product_85153,944.86,337
Product_85154,563.44,355
Product_85155,950.88,260
Product_85156,576.43,92
Product_85157,442.79,158
Product_85158,597.99,5
Product_85159,539.6,178
Product_85160,381.13,376
Product_85161,245.34,467
Product_85162,761.82,214
Product_85163,448.03,376
Product_85164,569.09,417
Product_85165,914.96,38
Product_85166,625.11,23
Product_85167,729.77,462
Product_85168,918.5,252
Product_85169,368.82,429
Product_85170,891.93,45
Product_85171,282.24,108
Product_85172,124.23,118
Product_85173,649.1,453
Product_85174,14.23,222
Product_85175,910.55,260
Product_85176,632.46,463
Product_85177,504.09,381
Product_85178,734.61,149
Product_85179,977.58,488
Product_85180,177.88,302
Product_85181,128.77,389
Product_85182,349.38,493
Product_85183,261.51,484
Product_85184,520.79,214
Product_85185,267.23,18
Product_85186,358.71,164
Product_85187,430.71,104
Product_85188,73.97,133
Product_85189,649.86,279
Product_85190,261.86,55
Product_85191,242.84,128
Product_85192,70.94,17
Product_85193,766.78,156
Product_85194,62.63,169
Product_85195,703.54,96
Product_85196,201.68,461
Product_85197,645.19,208
Product_85198,42.43,464
Product_85199,623.6,392
Product_85200,223.18,432
Product_85201,278.83,72
Product_85202,66.88,260
Product_85203,796.94,98
Product_85204,338.09,142
Product_85205,475.88,425
Product_85206,174.02,322
Product_85207,332.92,179
Product_85208,761.18,299
Product_85209,97.02,476
Product_85210,95.16,421
Product_85211,754.17,43
Product_85212,870.7,154
Product_85213,648.09,390
Product_85214,858.57,145
Product_85215,258.8,14
Product_85216,179.14,340
Product_85217,611.29,195
Product_85218,557.93,319
Product_85219,575.97,327
Product_85220,413.87,435
Product_85221,985.42,184
Product_85222,328.85,306
Product_85223,448.0,421
Product_85224,226.67,377
Product_85225,610.28,366
Product_85226,224.26,172
Product_85227,892.58,98
Product_85228,559.91,457
Product_85229,553.68,284
Product_85230,441.28,348
Product_85231,742.15,424
Product_85232,252.27,1
Product_85233,354.46,341
Product_85234,182.03,155
Product_85235,362.79,50
Product_85236,540.25,233
Product_85237,469.54,430
Product_85238,811.45,321
Product_85239,896.44,95
Product_85240,392.3,310
Product_85241,933.45,260
Product_85242,414.37,442
Product_85243,164.74,157
Product_85244,438.72,346
Product_85245,560.26,75
Product_85246,116.44,145
Product_85247,463.35,392
Product_85248,824.97,310
Product_85249,386.5,473
Product_85250,606.46,472
Product_85251,635.35,491
Product_85252,489.3,330
Product_85253,839.71,311
Product_85254,81.29,306
Product_85255,760.09,425
Product_85256,739.35,244
Product_85257,116.4,427
Product_85258,554.33,337
Product_85259,830.33,485
Product_85260,474.27,47
Product_85261,633.33,243
Product_85262,659.95,267
Product_85263,918.59,281
Product_85264,695.36,4
Product_85265,960.28,362
Product_85266,84.41,21
Product_85267,399.7,297
Product_85268,678.12,452
Product_85269,114.0,344
Product_85270,655.12,440
Product_85271,33.4,156
Product_85272,798.71,170
Product_85273,925.64,442
Product_85274,418.22,470
Product_85275,545.8,107
Product_85276,239.13,153
Product_85277,496.7,394
Product_85278,94.97,378
Product_85279,973.24,320
Product_85280,925.48,413
Product_85281,680.55,154
Product_85282,692.87,283
Product_85283,326.55,175
Product_85284,380.96,268
Product_85285,576.78,84
Product_85286,32.26,34
Product_85287,715.97,427
Product_85288,782.61,240
Product_85289,10.04,444
Product_85290,152.05,274
Product_85291,900.5,98
Product_85292,928.86,72
Product_85293,838.03,38
Product_85294,891.45,129
Product_85295,633.88,4
Product_85296,572.65,323
Product_85297,622.76,308
Product_85298,226.17,287
Product_85299,170.46,153
Product_85300,634.79,167
Product_85301,446.43,116
Product_85302,387.15,30
Product_85303,825.89,35
Product_85304,744.54,248
Product_85305,972.22,406
Product_85306,441.5,161
Product_85307,519.6,308
Product_85308,49.84,338
Product_85309,147.6,369
Product_85310,549.55,348
Product_85311,18.79,354
Product_85312,731.59,118
Product_85313,989.55,270
Product_85314,167.16,31
Product_85315,417.88,82
Product_85316,204.93,207
Product_85317,45.89,453
Product_85318,169.43,195
Product_85319,999.97,235
Product_85320,409.4,149
Product_85321,988.4,190
Product_85322,688.46,354
Product_85323,619.0,169
Product_85324,627.06,399
Product_85325,995.82,212
Product_85326,606.02,54
Product_85327,717.31,32
Product_85328,258.2,488
Product_85329,518.14,290
Product_85330,730.86,234
Product_85331,603.65,83
Product_85332,403.66,206
Product_85333,467.63,188
Product_85334,326.88,285
Product_85335,324.53,328
Product_85336,449.43,422
Product_85337,804.48,44
Product_85338,410.96,34
Product_85339,872.24,269
Product_85340,691.24,403
Product_85341,383.71,30
Product_85342,305.68,342
Product_85343,170.28,461
Product_85344,30.82,288
Product_85345,973.54,130
Product_85346,911.95,442
Product_85347,723.49,256
Product_85348,739.64,332
Product_85349,62.08,28
Product_85350,290.21,304
Product_85351,284.11,359
Product_85352,530.01,173
Product_85353,702.31,394
Product_85354,450.8,424
Product_85355,50.95,332
Product_85356,638.2,123
Product_85357,801.2,107
Product_85358,877.98,232
Product_85359,415.84,305
Product_85360,53.59,451
Product_85361,372.11,221
Product_85362,14.64,317
Product_85363,786.36,204
Product_85364,481.84,275
Product_85365,713.52,85
Product_85366,67.8,152
Product_85367,818.47,352
Product_85368,661.29,295
Product_85369,653.03,486
Product_85370,113.87,208
Product_85371,810.05,182
Product_85372,352.28,229
Product_85373,335.24,365
Product_85374,670.06,156
Product_85375,747.33,109
Product_85376,730.27,138
Product_85377,30.88,297
Product_85378,916.55,271
Product_85379,390.96,319
Product_85380,706.27,361
Product_85381,341.81,500
Product_85382,976.43,286
Product_85383,529.88,272
Product_85384,159.94,285
Product_85385,716.9,327
Product_85386,648.06,84
Product_85387,376.79,372
Product_85388,893.3,29
Product_85389,426.66,240
Product_85390,454.56,336
Product_85391,45.29,67
Product_85392,234.52,248
Product_85393,584.79,415
Product_85394,837.9,382
Product_85395,567.31,298
Product_85396,407.26,137
Product_85397,799.47,224
Product_85398,688.75,192
Product_85399,428.4,237
Product_85400,177.33,146
Product_85401,824.36,470
Product_85402,290.73,354
